1996,10503,102821
1997,11023,114619
1998,10802,103847
1999,13738,149504
2000,12354,98262
2001,14772,150766
2002,14840,180028
2003,15263,223580
2004,18513,262831
2005,20977,295496
2006,12685,127630
2007,21908,291270
2008,20772,234109
2009,26171,339993
2010,28342,389552
2011,32818,537765
2012,34374,526992
2013,33193,347222
2014,36380,379823
